"Ctrl_F1","Ctrl_F2","AIS_M1","Ctrl_M1","AIS_M2","Ctrl_M2","Ctrl_M3","AIS_M3","AIS_M4","AIS_M5","AIS_M6","Ctrl_M4","AIS_M7","Ctrl_F3","AIS_M8","AIS_M9","Ctrl_F4","AIS_M10","Ctrl_M5","AIS_F1","Ctrl_F5","Ctrl_F6","AIS_F2","AIS_F3","AIS_F4","AIS_F5","AIS_F6","Ctrl_F7"
"ENSG00000228189",195.099313819361,675.839356209215,3.81684277133856,55.2067279802979,6.87394895378893,113.00996438779,174.815630505564,390.411757534666,10.5917664712572,10.5042930052836,4.68211922419382,211.168433650793,15.0226910924755,482.416641726892,11.6688165647578,9.98820820002723,99.4488558456836,7.06703216903505,242.252067620872,4.97383554671914,418.426490577049,6.9272409997337,349.221873702812,14.750124571259,267.694381350808,222.26477638138,225.441645136797,7.82144225992049
"ENSG00000228208",411.876329174206,184.432351786031,31.807023094488,283.762581818731,24.9961780137779,312.364620667376,218.899572111315,133.916192693379,50.6051064737845,834.34098727681,132.660044685492,55.1242899088415,130.196656134788,1617.34083210626,80.0147421583394,453.464652281236,95.3539029579201,311.734641234102,619.366111030684,382.363607654034,370.022397836774,1010.60749251671,15.1143863333791,258.127179997032,483.576946956299,194.315313483123,235.13805998139,359.786343956343
"ENSG00000228215",109.936914929957,6.18900509349098,1.27228092377952,9.93721103645362,0.624904450344449,1.26977488076169,254.622766171148,2.12565385227586,1.1768629412508,0.750306643234542,1.56070640806461,2.54419799579268,774.920482186862,17.7265957589934,3.33394758993081,1.33176109333696,0,0.78522579655945,2.49744399609147,136.158748091436,0.537823252669729,6.9272409997337,1.59098803509254,261.814711139846,2.35508253387808,0.443642268226308,99.3882521570825,5.86608169494037
"ENSG00000228216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228221",7012.73644672924,8795.81403886938,7389.40760531146,8154.5857899698,7470.10779941754,10445.1681691457,9505.40989175036,8262.41652379626,7803.77816343408,5240.89190299327,5579.52540883097,12003.5261441499,9026.13356472904,9180.68835594345,9000.8250059157,7268.75204743315,3881.43034433006,8140.43583293182,7185.14637675515,5287.18718616244,8731.56050709305,8729.86304655329,10074.9317322235,5423.12913403288,11428.430509399,5393.80269709546,6379.0289158869,8357.21105472505
"ENSG00000228222",4861.99877295867,6047.89577735939,5730.35328070296,4818.4432181204,6496.50666578089,4812.44679808681,4303.50478227175,4115.26585800606,2644.41102899056,3452.16086552213,4015.69758795023,4441.32163465543,8905.95203598924,4221.46216146315,3734.85478761999,6306.55465749719,3889.62025010559,3720.39982409868,3296.62607484074,4111.4968088067,4935.06616649743,11519.2320891127,8411.55374153426,7388.58323315313,2721.69038165177,3349.94276737685,4369.44693934491,3392.55058024051
"ENSG00000228223",620.911308266378,6.18900509349098,6.3614046188976,85.5704283694618,11.2482801062001,15.2372985691403,8.36074754591828,162.258244057057,2.35372588250161,21.0085860105672,3.12141281612921,11.8729239803659,5.00756369749184,8.86329787949671,9.16835587230972,7.99056656002178,7.0199192361659,157.04515931189,14.9846639765488,149.215066401574,9.14299529538539,10.775708221808,15.1143863333791,244.606232473378,140.519924521392,24.400324752447,2.42410371114835,9.77680282490062
"ENSG00000228226",9.29044351520765,414.663341263896,5.08912369511808,57.9670643793128,349.321587742547,262.84340031767,188.496853762521,179.972026159356,193.005522365132,12.0049062917527,195.088301008076,695.41411885,2.50378184874592,70.9063830359737,695.128072500574,15.9811331200436,403.060362809859,144.481546566939,2.49744399609147,937.568000556557,2.68911626334864,4.61816066648913,3.18197607018508,14.750124571259,1.57005502258539,8.42920309629986,1.21205185557418,107.544831073907
"ENSG00000228229",0,0,0,36.4364404669966,326.200123079802,0,0,0,0,0.750306643234542,132.660044685492,0,0,0.422061803785558,0,2.66352218667393,1.75497980904148,311.734641234102,77.4207638788355,106.937464254461,0.537823252669729,0,3.97747008773135,0,0.785027511292693,1.33092680467892,0,0
"ENSG00000228235",3.09681450506921,163.389734468162,1.27228092377952,68.4563426955694,210.592799766079,3.80932464228507,1.52013591743969,1.41710256818391,3.53058882375241,5.25214650264179,1.56070640806461,267.140789558232,5.00756369749184,2.53237082271335,2.50046069244811,0.665880546668482,0.584993269680492,148.407675549736,0,2.48691777335957,3.22693951601837,5.38785411090399,0.79549401754627,205.27256695002,2.35508253387808,0,4.84820742229671,3.91072112996025
"ENSG00000228239",270.971269193556,0,0,2.20826911921192,3.12452225172224,2.53954976152338,38.763465894712,0.708551284091953,78.8498170638038,7.50306643234542,0,0.848065998597561,2.50378184874592,497.188804859387,1.6669737949654,0.665880546668482,1.75497980904148,40.046515624532,162.333859745945,0,0.537823252669729,0,4.77296410527762,27.0418950473081,2.35508253387808,30.6113165076153,172.111363491533,0
"ENSG00000228240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228251",4.64522175760382,1.2378010186982,176.847048405353,3.31240367881787,6.87394895378893,2.53954976152338,184.696513968922,6.37696155682758,197.712974130135,132.053969209279,18.7284768967753,27.9861779537195,384.330513782499,74.7049392700437,16.669737949654,5.99292492001633,29.8346567537051,295.244899506353,2.49744399609147,5.59556499005903,273.752035608892,12.3150951106377,36.5927248071284,8.60423933323439,445.110598902957,80.2992505489618,119.993133701844,7.82144225992049
"ENSG00000228255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584993269680492,0,0,0,0.537823252669729,0,0,0,2.35508253387808,76.7501124031513,0,0
"ENSG00000228261",9.29044351520765,159.676331412067,10.1782473902362,115.382061478823,0,356.806741494035,182.416310092762,7.08551284091953,297.746324136453,1.50061328646908,82.7174396274242,9.32872598457318,7.51134554623776,44.7385512012691,2.50046069244811,3.32940273334241,229.317361714753,172.749675243079,149.846639765488,11.8128594234579,164.036092064267,577.270083311142,6.36395214037016,6.14588523802456,2.35508253387808,290.585685688232,2.42410371114835,5.86608169494037
"ENSG00000228262",1472.53529716041,1148.67934535193,2052.18913005637,1345.94002815966,2149.6713091849,1461.51088775671,1123.38044298793,1131.55640069485,248.31808060392,2086.60277483526,1585.67771059364,1302.62937384585,967.711684540298,2229.33044759532,675.124386960989,2468.41918650006,1460.72819439219,1602.64585077784,1458.50729371742,1150.1994701788,772.314190833731,685.027165529222,2110.44562855025,594.921691040778,772.46707111201,948.507169467847,1345.37755968734,727.394130172606
"ENSG00000228265",752.525924731819,529.778836002828,399.49621006677,399.144643297554,709.891455591293,624.729241334752,251.582494336268,38.2617693409655,327.167897667723,364.649028611987,254.395144514531,472.372761218842,53.8313097480373,227.06925043663,340.896141070425,257.695771560702,626.527791827807,376.123156551977,447.042475300373,820.682865208657,1195.58109068481,585.736711199705,567.982728528037,483.066579708731,41.6064580985127,543.905420845454,575.724631397734,484.929420115071
"ENSG00000228271",15.4840725253461,4.95120407479279,21.6287757042519,82.8100919704469,322.450696377735,6.34887440380845,50.1644852755097,143.127359386574,70.6117764750482,199.581567100388,15.6070640806461,260.356261569451,26.2897094118322,168.402659710437,9.16835587230972,9.32232765335874,143.32335107172,9.4227095587134,294.698391538793,11.1911299801181,76.3709018791015,10.0060147773931,353.199343790544,516.254359994063,58.0920358356593,135.310891809024,213.321126581055,19.5536056498012
"ENSG00000228272",0,1.2378010186982,0,0,1.2498089006889,0,0.760067958719843,281.294859784505,1.1768629412508,0.750306643234542,1.56070640806461,0,0,73.0166920549015,2.50046069244811,3.99528328001089,0.584993269680492,0,84.9130958671099,0.621729443339892,1.07564650533946,6.15754755531885,0.79549401754627,2.45835409520983,1.57005502258539,2.21821134113154,1.21205185557418,1.95536056498012
"ENSG00000228277",289.552156223972,6.18900509349098,3.81684277133856,142.985425468972,9.37356675516673,16.507073449902,3.80033979359922,190.600295420735,407.194577672778,6.00245314587634,6.24282563225843,288.342439523171,7.51134554623776,210.186778285208,12.5023034622405,5.32704437334785,168.478061667982,244.990448526549,382.108931401995,31.7082016103345,6.99170228470648,3.07877377765942,535.36747380864,157.334662093429,45.5315956549762,259.087084644164,261.803200804022,3.91072112996025
"ENSG00000228295",323.617115779733,122.542300851121,305.347421707085,194.879749770452,458.054962102481,1023.43855389392,129.971620941093,405.291334500597,424.84752179154,30.0122657293817,212.256071496787,15.2651879747561,33.8010549580699,297.131509865033,105.852835980303,489.422201801334,314.726379088105,680.790765617044,382.108931401995,776.540074731525,1089.0920866562,30.0180443321794,434.339733580263,291.314960282364,969.508976446476,551.447339405301,96.9641484459342,308.94696926686
"ENSG00000228296",837.688323621223,408.474336170405,27.9901803231495,208.681431765526,23.746369113089,25.3954976152338,25.0822426377548,17.7137821022988,74.1423652988006,171.069914657476,15.6070640806461,245.091073594695,37.5567277311888,194.992553348928,38.3403972842043,627.25947496171,319.406325245548,34.5499350486158,17.4821079726403,493.653178011874,29.5802788968351,22.3211098880308,789.1300654059,200.355858759601,80.8578336631474,188.991606264407,666.628520565798,48.8840141245031
"ENSG00000228308",1.54840725253461,6.18900509349098,2.54456184755904,81.7059574108409,3.12452225172224,3.80932464228507,158.094135413727,4.95985898864367,1.1768629412508,2.25091992970363,7.80353204032304,2.54419799579268,7.51134554623776,22.3692756006346,2.50046069244811,3.32940273334241,96.5238894972811,7.8522579655945,0,185.275374115288,1.61346975800919,0,1.59098803509254,6.14588523802456,55.7369533017812,1.33092680467892,4.84820742229671,1.95536056498012
"ENSG00000228309",718.460965176058,282.218632263189,606.878000642831,167.276385780303,14.3728023579223,308.555296025091,544.208658443408,262.163975114023,76.4960911813022,11.2545996485181,717.924947709719,11.8729239803659,385.582404706872,167.136474299081,193.368960215987,253.034607734023,112.318707778654,169.608772056841,187.30829970686,271.074037296193,208.137598783185,21.551416443616,387.405586545033,700.6309171348,67.5123659711716,143.740094905324,35.1495038116511,827.117518986592
"ENSG00000228329",7.74203626267304,428.279152469576,5.08912369511808,192.67148065124,10.6233756558556,8.88842416533183,4.56040775231906,6.37696155682758,12.9454923537588,7.50306643234542,24.9713025290337,7.63259398737805,488.237460505454,307.260993155886,335.895219685529,15.3152525733751,178.42294725255,7.06703216903505,79.918207874927,116.26340590456,104.337711017927,9.23632133297827,5.56845812282389,324.502740567697,20.41071529361,48.3570072366676,289.680393482228,11.7321633898807
"ENSG00000228334",3.09681450506921,3.71340305609459,3.81684277133856,1.10413455960596,0.624904450344449,5.07909952304676,1.52013591743969,4.95985898864367,196.536111188884,3.00122657293817,226.302429169368,1.69613199719512,3.75567277311888,2.53237082271335,412.576014253938,1.99764164000544,5.84993269680492,3.1409031862378,2.49744399609147,189.627480218667,10.2186418007248,3.07877377765942,2.38648205263881,4.91670819041965,396.43889320281,1.33092680467892,1.21205185557418,9.77680282490062
"ENSG00000228338",0,0,0,0,0,0,0,0,0,0,0,0,1.25189092437296,0,3.33394758993081,0.665880546668482,11.1148721239293,0.78522579655945,2.49744399609147,0,0,0,0,0,0.785027511292693,41.2587309450467,0,0
"ENSG00000228340",18642.8233205167,9069.36806400168,10512.8572731902,11361.5446183453,28581.254845404,10211.5295910855,10550.5033349901,18484.6858993909,12353.5302943097,14875.579508768,42079.7661742379,15901.2374737043,15694.9565188638,8801.25479434023,19176.0330503845,7669.61213652757,11751.3448013417,8602.14860130878,14465.1956253618,9534.84274306058,10217.0283309668,18285.6071589637,22703.3992607705,8764.03234942303,20358.9034778647,19329.049984352,13753.1524052002,14268.26604266
"ENSG00000228351",707.622114408316,652.32113685395,1286.2760139411,1280.24402186311,509.92203148107,639.966539903892,1735.2351497574,489.608937307539,1169.8017636033,809.580868050071,1070.64459593232,1260.22607391598,673.517317312652,851.720720039255,1225.22573929957,65.2562935735112,920.194413207414,1097.74566359011,871.607954635923,1282.6278416102,496.94868546683,58.496701775529,1630.76273596985,1015.30024132166,98.9134664228793,701.84206833402,632.69106860972,1458.69898147517
"ENSG00000228358",10.8388507677423,172.054341599049,861.334185398736,213.09797000395,684.270373127171,11.4279739268552,109.449786055657,228.153513477609,396.602811201521,10.5042930052836,157.631347214525,27.9861779537195,18.7783638655944,582.867351027855,28.3385545144119,15.9811331200436,98.8638625760031,177.461030022436,2.49744399609147,223.200870159021,4.30258602135783,10.775708221808,634.804226001923,222.481045616489,7.85027511292693,397.503472330772,8.48436298901924,21.5089662147814
"ENSG00000228361",1.54840725253461,2.47560203739639,12.7228092377952,163.411914821682,6.87394895378893,5.07909952304676,29.6426503900739,125.413577284276,265.971024722682,225.842299613597,140.463576725815,842.977602605976,6.2594546218648,34.6090679104157,494.257730207242,946.216256815912,932.479271870704,3.92612898279725,157.338971753763,7.4607533200787,3800.79692661697,2.30908033324457,4.77296410527762,59.0004982850358,1.57005502258539,2.66185360935785,4.84820742229671,1128.24304599353
"ENSG00000228365",0,1.2378010186982,1.27228092377952,1.10413455960596,0,3.80932464228507,0.760067958719843,0,1.1768629412508,0,0,1.69613199719512,1.25189092437296,0.422061803785558,1.6669737949654,1.33176109333696,1.16998653936098,0.78522579655945,4.99488799218294,0,0,0,0,3.68753114281474,1.57005502258539,0.887284536452617,1.21205185557418,0
"ENSG00000228372",1920.02499314291,673.363754171819,522.907459673383,1964.255381539,1842.21831961543,1010.74080508631,1906.25044046937,3134.6308808228,890.885246526858,2606.5652785968,48.3818986500028,1060.08249824695,1875.33260471069,1656.17051805453,1868.67762415622,892.279932535765,2673.41924243985,457.78663939416,7542.28086819624,180.301538568569,524.377671352986,6051.3298599896,1125.62403482797,623.192763135691,3030.20619358979,1319.83574797327,1024.18381796018,666.777952658222
"ENSG00000228379",555.878203659924,4.95120407479279,152.673710853543,82.2580246906439,267.459104747424,5.07909952304676,352.671532846007,412.376847341517,4.70745176500321,238.597512548584,207.573952272593,5.08839599158537,12.5189092437296,224.958941417702,303.389230683704,5.99292492001633,56.7443471590077,124.850901652953,324.667719491891,381.120148767354,3.22693951601837,12.3150951106377,7.15944615791643,566.650618945865,360.327627683346,85.1793154994512,172.111363491533,1.95536056498012
"ENSG00000228386",3.09681450506921,1.2378010186982,3.81684277133856,3.86447095862085,4.37433115241114,3.80932464228507,0.760067958719843,2.83420513636781,261.263572957678,1.50061328646908,3.12141281612921,9.32872598457318,12.5189092437296,0,5.00092138489621,6.65880546668482,1.75497980904148,3.92612898279725,2.49744399609147,1.24345888667978,2.15129301067892,548.021732423377,4.77296410527762,2.45835409520983,0,0,2.42410371114835,0
"ENSG00000228391",6.19362901013843,2.47560203739639,0,0,7.49885340413338,1.26977488076169,0,1.41710256818391,0,2.25091992970363,3.12141281612921,0.848065998597561,1.25189092437296,9.28535968328227,324.226403120771,1.99764164000544,2.92496634840246,0.78522579655945,12.4872199804573,144.241230854855,271.600742598213,0.769693444414856,1.59098803509254,1.22917704760491,0.785027511292693,0.887284536452617,0,0
"ENSG00000228392",9.29044351520765,2.47560203739639,2.54456184755904,1.65620183940894,683.645468676827,2.53954976152338,0.760067958719843,208.314077523034,217.719644131399,0.750306643234542,4.68211922419382,2.54419799579268,21.2821457143403,335.539134009518,412.576014253938,10.6540887466957,5.84993269680492,2.35567738967835,0,0.621729443339892,2.68911626334864,12.3150951106377,4.77296410527762,0,467.091369219152,0.887284536452617,2.42410371114835,7.82144225992049
"ENSG00000228397",0,2.47560203739639,127.228092377952,1.10413455960596,0.624904450344449,3.80932464228507,88.1678832115018,0.708551284091953,130.631786478839,0.750306643234542,0,0,1.25189092437296,0,11.6688165647578,273.011024134077,1.16998653936098,185.31328798803,0,4.97383554671914,310.324016790434,3.84846722207428,1.59098803509254,2.45835409520983,0.785027511292693,103.36864849673,1.21205185557418,174.027090283231
"ENSG00000228408",458.328546750244,814.473070303413,449.115166094171,889.380387762599,1169.19622659446,780.91155166844,966.806443491641,292.631680329977,1407.52807773596,1021.16734144221,76.4746139951658,408.767811324025,227.844148235879,397.16015736221,589.27523652027,562.003181388199,884.509823756903,2024.31210353026,934.044054538209,614.890419463153,1196.11891393748,558.797440645185,1061.18901940672,1416.01195884086,305.375701892857,267.072645472238,455.731497695891,205.312859322913
"ENSG00000228414",2821.19801411805,1382.62373788589,3388.08410002486,1719.68957658628,4088.74981860373,2733.82531827992,1168.98452051112,1977.56663390064,1009.74840359319,3565.45716865054,1535.73510553557,2542.50186379549,5391.89421127434,782.924646022209,2554.63734078448,3476.56233415614,2249.29912192149,1265.78398405383,1875.58044106469,1664.36971982089,2312.10216322716,2373.73458257542,2258.40751581386,1285.71919179474,3918.85733637312,1179.20114894553,2918.62086822262,1949.49448328518
"ENSG00000228420",18.5808870304153,219.090780309581,452.932008865509,61.2794680581307,576.161903217582,148.563661049118,408.916561791276,261.455423829931,260.086710016428,250.602418840337,415.147904545186,31.3784419481098,742.371318153165,411.088196887133,897.66538858887,386.876597614388,388.435531067847,372.982253365739,172.323635730311,340.086005506921,23.6642231174681,612.675981754225,14.3188923158329,587.546628755148,345.412104968785,581.61501364469,305.437067604693,789.96566825197
"ENSG00000228421",247.745160405537,23.5182193552657,312.981107249762,11.0413455960596,218.716557620557,356.806741494035,143.65284419805,24.0907436591264,124.747471772585,311.377256942335,15.6070640806461,45.7955639242683,201.554438824047,150.676063951444,48.3422400539967,15.9811331200436,152.098250116928,723.978184427813,227.267403644324,37.3037666003935,493.721745950811,589.58517842178,442.294673755726,12.2917704760491,300.665536825101,95.8267299368826,110.29671885725,13.6875239548609
"ENSG00000228422",1652.15053845443,627.565116479986,1239.20161976125,856.808418254224,723.014449048527,849.479395229571,2571.30990434923,792.160335614803,1242.76726596085,441.930612865145,661.739517019394,772.588124722379,836.263137481137,983.404002820349,911.001178948593,524.047990228095,1012.62334981693,846.473408691088,589.396783077587,1286.35821827024,709.926693524042,727.360304972039,834.473224406037,489.212464946755,1360.45267707024,578.509517767106,1414.46451545506,885.778335935996
"ENSG00000228423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228426",1.54840725253461,0,2.54456184755904,0.552067279802979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79549401754627,0,0.785027511292693,0.443642268226308,0,123.187715593748
"ENSG00000228434",7.74203626267304,271.078423094905,122.138968682834,279.89811086011,3.74942670206669,10.1581990460935,145.93304807421,6.37696155682758,8.23804058875562,7.50306643234542,365.205299487118,10.1767919831707,7.51134554623776,24.4795846195623,10.0018427697924,5.99292492001633,85.9940106430323,280.325609371724,154.841527757671,16.1649655268372,523.839848100316,10.0060147773931,8.75043419300897,3.68753114281474,10.205357646805,215.610142357986,3.63615556672253,5.86608169494037
"ENSG00000228437",49.5490320811074,358.962295422477,1.27228092377952,360.499933711345,78.1130562930561,27.9350473767572,521.406619681812,148.79576965931,755.546008283016,246.850885624164,12.4856512645169,6.78452798878049,10.0151273949837,144.767198698446,410.909040458972,72.5809795868645,39.1945490685929,27.4829028795808,14.9846639765488,42.2776021471126,356.57681652003,1192.25514539861,819.358838072658,968.591513512671,15.7005502258539,53.6807144553833,1483.55147122279,686.331558308023
"ENSG00000228459",0,1.2378010186982,10.1782473902362,1.10413455960596,1.87471335103335,3.80932464228507,1.52013591743969,1.41710256818391,3.53058882375241,3.00122657293817,1.56070640806461,4.24032999298781,1.25189092437296,0.422061803785558,0,2.66352218667393,1.16998653936098,0.78522579655945,0,3.73037666003935,0,0.769693444414856,1.59098803509254,1.22917704760491,0.785027511292693,0.443642268226308,184.231882047275,0
"ENSG00000228463",5399.29608958818,1617.80593143854,1746.84170834928,1165.41402766409,2628.9730225991,2945.87772336712,1900.92996475833,1191.07470855857,1704.09753893116,2176.63957202341,1022.26269728232,9814.66780176958,2575.13963143518,644.910436184332,1988.69973739373,3162.93259667529,1731.58007825426,2127.17668287955,1056.41881034669,1078.70058419471,1906.58343071419,4771.32966192769,4784.89651554081,1398.80348017439,3713.18012841444,579.840444571785,1392.64758205473,3032.76423628417
"ENSG00000228467",192.002499314291,534.730040077621,257.000746603463,1459.66588779908,2096.55443090562,204.433755802632,917.402026174851,391.120308818758,24.7141217662669,46.5190118805416,1613.7704259388,25.4419799579268,908.872811094769,633.936829285907,202.537316088297,831.684802788934,337.541116605644,82.4487086387423,24.9744399609147,350.655406043699,425.418192861756,774.311605081345,1026.98277665223,25.8127179997032,19.6256877823173,652.597776560899,16.9687259780385,872.090811981135
"ENSG00000228478",69.6783263640573,0,0,0,0.624904450344449,0,0.760067958719843,0,0,0.750306643234542,99.8852101161349,3.39226399439025,2.50378184874592,0,1.6669737949654,0,88.3339837217543,0.78522579655945,0,0,0.537823252669729,0,0.79549401754627,0,0,0.443642268226308,0,0
"ENSG00000228482",1.54840725253461,198.048162991711,0,123.663070675867,1.87471335103335,0,0.760067958719843,1.41710256818391,295.392598253952,3.75153321617271,1.56070640806461,0,5.00756369749184,102.983080123676,10.8353296672751,1.99764164000544,36.854575989871,3.92612898279725,9.98977598436587,1.86518833001968,1.61346975800919,0,0,2.45835409520983,368.177902796273,2497.26232784589,216.957282147778,11.7321633898807
"ENSG00000228484",168.776390526272,179.481147711238,171.757924710235,321.855224125137,673.646997471316,12.6977488076169,524.446891516692,350.732885625517,461.330272970315,144.809182144267,152.949227990332,11.8729239803659,405.612659496839,204.699974835995,539.266022671308,25.9693413200708,228.732368445072,1002.73334220642,891.587506604654,789.596393041663,24.2020463701378,26.1695771101051,1109.71415447705,338.023688091351,233.938198365222,321.197002195847,349.070934405363,655.045789268341
"ENSG00000228488",0,1.2378010186982,7.63368554267712,0,1.2498089006889,11.4279739268552,3.04027183487937,0.708551284091953,0,3.00122657293817,1.56070640806461,2.54419799579268,172.760947563468,15.1942249362801,0.833486897482702,3.32940273334241,7.60491250584639,2.35567738967835,2.49744399609147,0.621729443339892,3.22693951601837,2.30908033324457,0,0,0,0,0,3.91072112996025
"ENSG00000228495",1113.30481457238,1011.28343227643,419.852704847242,579.118576513325,41.8685981730781,801.227949760627,764.628366472162,896.31737437632,697.879724161726,835.84160056328,610.236205553261,1110.96645816281,2159.51184454336,621.274975172341,2242.91324112595,1477.58893305736,690.29205822298,1918.30662099474,1051.42392235451,815.709029661938,238.79352418536,49.2603804425508,1322.90655117945,413.003487995251,1870.72055941049,682.765450800288,2155.02819921089,1010.92141209472
"ENSG00000228503",0,2.47560203739639,1.27228092377952,1.10413455960596,0,2.53954976152338,1.52013591743969,0,0,0.750306643234542,4.68211922419382,1.69613199719512,0,0.422061803785558,0.833486897482702,0,4.09495288776344,0.78522579655945,77.4207638788355,0,0,0.769693444414856,0.79549401754627,2.45835409520983,284.964986599247,116.234274275293,2.42410371114835,0
"ENSG00000228504",1.54840725253461,0,17.8119329329133,0,0,0,0,0,211.835329425145,0,0,0,0,0,0,0.665880546668482,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228505",1.54840725253461,0,0,0,0,1.26977488076169,3.04027183487937,0.708551284091953,0,156.063781792785,0,2.54419799579268,0,0.422061803785558,0,0,0.584993269680492,0,2.49744399609147,0.621729443339892,0,0.769693444414856,0,3.68753114281474,0,0,1.21205185557418,1.95536056498012
"ENSG00000228512",0,0,2.54456184755904,0.552067279802979,0,0,0,0.708551284091953,0,0,0,0,1.25189092437296,0,0,0,111.733714508974,0,0,0,2.15129301067892,0,0,0,0.785027511292693,0,0,0
"ENSG00000228521",9.29044351520765,43.3230356544369,510.184650435588,89.9869666078856,346.197065490825,8.88842416533183,189.256921721241,17.0052308182069,1455.77945832724,6.75275978911088,5251.7770631374,59.3646199018293,21.2821457143403,70.4843212321881,2241.24626733099,991.496133989369,26.9096904053026,212.010965071052,7.4923319882744,655.302833280246,261.382100797488,1093.73438451351,501.956725071696,77.4381539991095,3.92513755646346,102.481363960277,489.668949651968,166.20564802331
"ENSG00000228526",2782.48783280469,2767.72307780917,2320.64040497385,559.796221720221,2447.12582754886,2140.84044896421,1590.82223760063,1464.57550421807,4167.27167496909,3086.01122362367,1457.69978513234,1899.66783685854,1852.79856807198,1434.16600926332,1786.16242130543,3860.77540958386,2559.34555485215,2698.82106277483,2907.02481145047,2532.30402272338,3451.21181238165,2640.04851434296,1646.67261632078,2450.9790329242,905.136720520475,989.322258144667,1774.4439165606,2041.39642983925
"ENSG00000228527",0,0,0,0,1.87471335103335,0,0,0.708551284091953,0,1.50061328646908,0,3.39226399439025,0,0.422061803785558,0.833486897482702,2.66352218667393,1.16998653936098,0,0,0,0,0,0,0,0.785027511292693,66.1026979657199,1.21205185557418,1.95536056498012
"ENSG00000228528",718.460965176058,877.600922257021,13.9950901615747,244.013737672917,4.99923560275559,816.465248329767,763.868298513442,741.853194444275,158.876497068858,186.826354165401,190.406181783882,1009.1985383311,326.743531261342,98.3404002820349,757.639589811776,1111.3546323897,123.433579902584,1562.59933515331,581.904451089312,5.59556499005903,323.231774854507,720.433063972305,767.65172693215,217.56433742607,5.49519257904885,39.9278041403677,269.075511937467,348.054180566462
"ENSG00000228536",0,1.2378010186982,2.54456184755904,2.20826911921192,303.703562867402,3.80932464228507,211.298892524116,204.771321102574,2.35372588250161,0,0,0.848065998597561,629.701134959599,0.844123607571115,0.833486897482702,0.665880546668482,62.5942798558126,318.016447606577,117.379867816299,1.24345888667978,231.801821900653,3.07877377765942,0.79549401754627,2.45835409520983,1.57005502258539,0,1.21205185557418,0
"ENSG00000228538",624.008122771447,319.352662824135,246.822499213227,255.607150548779,396.814325968725,732.660106199496,966.046375532921,495.277347580275,523.704008856608,392.410374411665,170.116998479042,333.289937448842,245.3706211771,578.64673299,444.24851635828,599.292492001633,238.677254029641,539.450122236343,419.570591343367,614.890419463153,913.2238830332,675.021150751828,427.180287422347,413.003487995251,679.833824779472,485.344641439581,61.814644634283,175.982450848211
"ENSG00000228541",0,3.71340305609459,179.391610252912,0,1.2498089006889,5.07909952304676,2.28020387615953,2.83420513636781,11.768629412508,0.750306643234542,3.12141281612921,274.77338354561,5.00756369749184,2.53237082271335,0,275.008665774083,1.16998653936098,2.35567738967835,7.4923319882744,1.24345888667978,2.68911626334864,1.53938688882971,0,0,0,190.322533069086,0,3.91072112996025
"ENSG00000228543",0,0,0,3.31240367881787,1.2498089006889,2.53954976152338,123.131009312615,177.84637230708,87.0878576525594,6.75275978911088,1.56070640806461,1.69613199719512,257.88953042083,32.4987588914879,161.696458111644,4.66116382667937,2.33997307872197,10.9931611518323,2.49744399609147,2.48691777335957,4.30258602135783,9.23632133297827,364.336260036192,1.22917704760491,35.3262380081712,5.3237072187157,1.21205185557418,1.95536056498012
"ENSG00000228549",1639.76328043415,258.700412907923,1438.94972479464,95.5076394059154,1017.34444516076,411.407061366788,734.985716082088,686.586194285102,506.051064737845,341.389522671717,663.300223427458,601.278793005671,534.557424707254,39.2517477520569,45.0082924640659,855.656502468999,408.325302236983,269.332448219891,576.909563097129,359.981347693797,686.262470406574,2604.64261589987,18.2963624035642,684.651615515936,1598.31601299192,232.024906282359,36.3615556672253,23.4643267797615
"ENSG00000228559",0,2.47560203739639,1.27228092377952,0.552067279802979,1.87471335103335,3.80932464228507,0,2.12565385227586,0,1.50061328646908,3.12141281612921,0,0,0,0,3.32940273334241,1.16998653936098,0,0,0,0,0,0.79549401754627,1.22917704760491,0.785027511292693,0,0,0
"ENSG00000228561",0,0,0,0.552067279802979,0.624904450344449,0,0.760067958719843,0,24.7141217662669,17.2570527943945,1.56070640806461,0,0,0.422061803785558,5.00092138489621,0,0,39.2612898279725,0,0.621729443339892,0,0,2.38648205263881,1.22917704760491,2.35508253387808,0.443642268226308,1.21205185557418,0
