"","Ctrl_F1","Ctrl_F2","Ctrl_F3","Ctrl_F4","Ctrl_F5","Ctrl_F6","Ctrl_F7","Ctrl_M1","Ctrl_M2","Ctrl_M3","Ctrl_M4","Ctrl_M5","AIS_F1","AIS_F2","AIS_F3","AIS_F4","AIS_F5","AIS_F6","AIS_M1","AIS_M2","AIS_M3","AIS_M4","AIS_M5","AIS_M6","AIS_M7","AIS_M8","AIS_M9","AIS_M10"
"MI0000474",0.946893013094882,1.30510013757167,1.55883135173623,3.84260387145452,1.05247435880087,0.895163144958435,0.912127957030414,1.44019099638918,1.28770770375198,1.16378458008249,1.51927924326936,0.913873959541324,0.905874995600263,0.902705149917079,0.916335167262206,0.901599000882777,0.931928871476442,0.916795447332282,3.45216635159475,1.68187358077086,1.07796176929923,3.35992029747705,0.899129677819817,0.916324138709446,0.905751043820413,1.17902807035727,0.980763928756568,1.53955268772108
"MI0021260",0.273284501748914,0.00828868871809318,3.3803814858441,3.47118141766867,-0.0958299661377108,-0.133697662729482,-0.0562162967233176,-0.0309203730827915,-0.00594424445686437,-0.0562894518248159,-0.0484301505395993,0.986602742315752,0.712607155755408,0.307006959169778,0.672661311708696,-0.102836678110323,0.0846820254399385,13.7485569888459,-0.0693696841884869,-0.0393843383228539,-0.11508461664984,-0.0570645179751921,0.698219281482135,0.672418801546145,-0.0839239529084396,-0.0944754158668314,0.476787914167587,-0.0813157457290039
"MI0016601",-0.0631139733754064,-0.0704110387557804,1.46978816562967,-0.078362342159576,-0.0782417192176994,-0.0807834887718574,-0.0751831493622769,-0.0729715959577444,0.274972488343684,0.155174394125375,-0.0745047732518985,-0.0745447783371406,2.51520160515016,-0.078374357310413,-0.0736579021312632,-0.0787289707999492,-0.0682269204576416,-0.0734934598387212,-0.0763293753874469,-0.0737146585769895,-0.0795620029351301,-0.0752570307079488,0.0816199732596685,-0.0736618472513221,-0.0773955577277773,-0.0781466130997582,-0.0798712470757303,0.0909379916196785
"MIMAT0004678",0.96627621321007,0.936760277764225,2.23272970035308,3.93187478892372,0.904946945170185,0.990736005694235,0.917797140805487,4.09291177168068,1.35598436272917,0.917772581356079,1.7500492892507,3.82851450677332,0.908892304814643,0.904354196773457,0.923754511670156,0.902766689947224,1.44304467091873,1.27339393043899,0.913430896369331,0.923530423925758,2.23731188334805,0.917512567999249,2.09759483033259,1.26753090881269,1.41609898034425,0.905371619908069,0.897625480483125,1.13196226620255
"MI0015837",-0.242155858222368,-0.622218760258307,12.2671476036711,-1.17145127921829,-1.16450544766609,-1.34260697536595,-1.00238250859079,7.49055296156551,-0.66342678112982,-1.00301346900763,-0.937571627147106,-0.941268928462154,-1.11666892631124,-0.309363155611753,-0.86263713691631,-1.1932868289566,4.96922961394283,-0.848779072517458,0.0140666029321965,-0.86746998690147,-1.24754360222912,0.689714565083948,-1.244563824288,0.883880002522878,-1.11871264394117,1.18142503225457,-1.26961994255402,-1.10914429899001
"MIMAT0027345",1.80528455506635,1.64301935945952,2.43839806148271,1.54739937959574,20.8715373598506,1.53307479046606,1.56526971582075,2.70308349786682,1.62542588340209,1.96428298273455,2.9621374902475,1.56860987447112,1.55334764760462,1.54732835399533,1.5733263693211,1.54523180450381,1.69918336483597,2.65660756422251,1.55940583687005,1.57302215850761,1.54030453396198,1.56488647302395,1.69355862184509,1.57330521390395,1.55311196035582,1.54867450610319,1.6676977689683,1.85062455669246
"MIMAT0027357",0.262300914345615,0.17115929558387,0.326079039035282,0.151831344639709,0.623226544249572,0.145476814693671,7.14945283443272,0.164934968253707,0.169636291377775,0.902029912781016,1.12004231496032,0.16121673353792,0.154466032334938,0.151799871477231,0.163300434084861,0.150870691400818,0.176574447282754,0.163690458826326,0.15714720704988,0.53590177931244,0.148685791879023,0.159570988079467,2.13298774367765,0.537931677699145,0.154361680258791,0.15239632875492,0.147873951046533,0.391508145922399
"MI0000463",0.721103582501147,0.458868168426098,1.3132266553793,-0.106794848252279,-0.106429677770469,-0.114172814813884,-0.0976983310417762,-0.0917735906235957,-0.0864440008151399,-0.0977150656050927,-0.0959041087782354,-0.0960105691030183,-0.103754191209785,0.100338148825911,-0.093633752082406,-0.107906167208516,-0.0772594107635178,-0.0931895474245339,1.98549573664367,-0.0937868321518044,-0.110439072395249,-0.0978922251016645,-0.110308031787745,-0.0936443965837599,-0.103874422243042,6.39444826458369,0.204128911041821,-0.103306801158696
"MI0014127",0.60136281159116,0.347017473446278,8.80885280237319,5.28248163473448,0.996548677927488,0.0928228509535478,0.248518612118664,0.295469869103046,0.334823897126062,7.419900423917,0.263131327183576,1.0334207189298,0.196278427536195,6.52027217273395,0.281120757444494,0.157418296118836,5.90466308814966,1.55942082275831,0.223475140045948,0.279924634414533,0.490812644541056,1.38980288178875,1.25324232656805,0.281037661132322,0.776686035346663,2.10745747311409,0.440636612994642,1.81083875401665
"MIMAT0005867",0.529294862763176,0.512787009913263,0.789651519273449,0.505760751625903,0.505811860552806,0.520955922163206,0.507051533665261,0.642145395336054,0.51100120962175,0.507049125269982,0.707289051175177,0.507295072459238,0.506188124805369,0.505755662205349,0.507640191341403,0.558050318741816,0.699810360076587,0.507704970006346,0.506625723972735,0.50761788794772,2.22147460373083,0.507023636576912,0.610848053229321,0.507638640125584,0.506171148026192,0.505852177028262,0.567731380044037,0.50625135327396
"MI0014198",1.00529487122015,0.194192115767941,0.781396834067414,0.185347025115193,0.185489759711855,0.182489473375014,0.188938930558308,0.19131892401082,0.193486953947556,0.188932253333827,0.605673523426783,0.189613668498409,0.186539259922446,0.654077975074569,0.190568263049809,0.1849133959519,0.196710427598963,0.454947937048454,0.187756961804931,0.190506627642544,0.183929316829822,0.188861580900817,1.87565406732457,0.19056397651351,0.341021896746155,0.315033522953247,0.52011904679759,2.00300844369062
"MI0015887",1.60601011616159,1.1424677729748,2.29385975866716,1.6056383821288,1.24123821106444,1.28739315536181,1.13427095957893,1.38421894430762,1.90699179651588,1.13426054596798,1.97980018664845,1.34518501899432,1.38276964957709,1.23696661091334,1.13681240773921,1.12799512982097,1.89109047606388,1.67827191703803,1.54276693217562,1.36587605598317,1.19754795549442,1.47542857856278,1.26391816185635,1.13680572053885,3.95746813564978,1.12906885301538,1.34068064545209,2.7500596117614
"MIMAT0030996",1.19473193013637,0.565709110602332,0.666946217423072,0.494339105336721,0.495061888991315,0.479505160008139,0.512037395608622,0.528769470784616,0.557431112480696,0.854270920010062,9.62953884055796,0.515252818549412,0.759542935753857,0.494267026991586,0.519745967599991,0.492132956600884,1.07917280766462,0.520581908029368,0.506323629838121,0.519457805779185,0.48706769463691,0.851703655356362,0.749949607001328,0.910340179492719,0.50009023915879,0.717238182256193,0.798324353761196,0.501200341413111
"MI0025751",-0.167998759074529,-0.334521757409514,0.765767102911339,-0.362625383825701,-0.362161725171659,-0.37197953976118,-0.351059718959006,-0.34351227798065,0.314893287227998,6.19285909531194,-0.348775097345734,-0.348910681917018,-0.358762910421359,0.106898843572648,-0.345882902295961,-0.364036063389939,-0.326748785602748,-0.345316875362233,0.327358508954117,0.179964474049919,-0.195065722425198,2.3534187118664,-0.36708295789114,-0.345896465426937,-0.358915709760488,-0.361796312275056,-0.368444592002527,-0.358194280461473
"MI0017439",0.575116725859433,0.294182177008008,0.667202969657414,0.116923543587376,0.54922504044251,0.0775667900931829,0.162753652513258,0.19432424799791,0.263722069771589,0.162671725904635,0.894449538277082,0.171868395435753,0.646114938046187,0.533991907983478,0.184636900459302,0.775604726635119,0.391420586348446,17.7488451110627,0.148071810547036,0.18382838919504,0.0977549872460461,0.16180390461691,0.0984531210922248,10.3776873091205,0.131934994200808,0.876753002892823,0.0927104704502766,0.134818552396659
"MI0016593",0.00383650747420211,-0.287637535910697,3.73030497693619,-0.404637918873712,-0.402911635623659,-0.44101903600775,-0.363460250989607,0.454151569530808,1.30116843846186,8.86049942247454,-0.355752154884078,-0.356206009570608,-0.390459598791711,-0.404810292188035,0.4110154655342,-0.409932373251022,-0.186751146327612,-0.34432428927605,-0.376515500691685,0.407378736613307,-0.114005471952608,-0.36430085756628,-0.421592359504348,3.12311948861103,-0.391011944356358,0.566343107386338,-0.426906583360596,0.47522319559299
"MIMAT0019074",1.84677537107399,1.71123966285384,2.37559787768104,1.61538029048812,1.61590999192913,1.60477061872457,1.62870203111179,2.09725419031278,1.69654431041809,1.62867728311886,2.02434576874256,1.63120249044016,1.61980399474562,1.61532753279415,1.63474065554211,20.0539911616403,1.75815193024864,1.63540400926305,1.62432026490257,2.06205486099707,1.61011770881117,1.62841534385192,1.86628851677882,1.63472476684621,1.61962851448143,1.61632770861763,1.60876286599425,1.62045737708645
"MI0014175",0.465721329039855,0.248695823740842,0.539087661722883,0.869863977751384,0.200713786298544,0.184181758632421,11.1604136783788,0.23146137730347,0.243870593904032,0.21907740760285,1.07218886690681,0.222641015457994,0.206377935279498,0.199861590295314,0.227595540954341,0.19757763024521,0.319368176515604,0.228519623406622,0.212876807007256,0.227276951728454,0.192180014471744,0.218706505682773,0.537860218451503,0.771431790640827,0.20612391082791,0.716019105892616,0.190164590021475,6.3694279598291
"MI0017428",-0.20932165817359,-0.340888388262589,-0.136239804992276,0.199213650442924,-0.36567282617462,-0.374528170678331,-0.355857967625593,-0.349293873063058,-0.343451377379271,-0.35587661485394,0.596677162505172,-0.3539804344318,-0.362646753523671,-0.366128460520635,3.87982281188901,-0.367350050976512,-0.330035388292715,-0.350855866881801,-0.0123669164154347,0.108772711162957,0.129442637825839,-0.356074060265522,2.08330890837975,-0.351358517872479,0.141918478581133,-0.365346548650551,-0.235968861395172,-0.362142369478057
"MIMAT0019879",2.22022358878433,2.14289840906331,2.03552199607632,2.1593241409005,2.09907583834632,2.07316471630807,2.03162828821631,2.11718593118229,2.32209244393436,2.15729703235562,2.16942757757539,2.10198560810668,2.23589930827614,3.4780224907752,2.38309719126769,2.17238112360066,2.16553417113349,2.03200312544613,2.03138624549625,2.03195293174536,2.0928203027187,2.32249448098157,2.03062820370527,2.03196488647853,3.86671264317529,2.13470142208275,2.08358872800167,2.07625930812447
"MI0006422",0.584492657395262,0.549003427587593,0.602682575871845,2.94752038843024,0.510246137357123,0.495954938985495,3.19762522053313,3.45204131234733,0.545996347346301,1.32415731209612,1.17734986798794,0.529076494590685,3.60188930156763,0.509511448832269,0.53331197549749,0.507541354698728,0.559569971155626,0.96068835647219,0.5207086619725,0.533039833758049,0.502879305137005,0.885634141860176,0.503121188904703,3.44002151033563,0.780183242120507,0.510772202210559,0.625849103102182,0.515936521474894
"MIMAT0015070",-0.0583754667331574,-0.249325501154699,15.9775561612876,0.653197171875516,-0.64498907680971,-0.830364400776845,-0.433456797471253,-0.338124751787963,-0.269158980100289,-0.433764082491445,-0.40191556449188,-0.403713651089324,-0.566077919295988,-0.657545444007736,-0.365510296843381,0.00483276364177432,-0.186292929614639,-0.358786038481844,-0.492536721297071,0.94654613953089,-0.733518751251791,-0.437033010756227,-0.730501698748531,-0.3656729270423,5.56625871302025,0.693344861796723,0.448848353540957,-0.55443064718649
"MI0017261",8.97873221712765,0.497786409614313,0.686973544369101,0.770525439599626,0.345626003340636,0.278668537749131,0.411967724316142,5.12699022377644,4.92269800921529,1.42776303504065,0.424643104082113,0.423899092994164,0.366853042590959,0.769154553416374,0.440277157732896,0.727591131085562,5.19452214404708,4.50738261414687,0.39029905962408,1.15936771597141,0.312075832210851,0.41058025293088,1.02736422993503,4.30901555734708,2.00979476070514,1.08424844928498,0.303848882856867,1.63759700802142
"MI0016871",0.495326513155409,1.45565253272395,0.581519724733691,0.2598486779218,0.260877541843433,0.238695544276707,0.285013105628024,0.300920530176599,10.4190829630115,0.77157389511207,0.289868399490752,0.289581250386902,0.63229872892696,0.553233298811549,4.94033565763362,0.726782950018075,0.345046090661246,0.297151061899619,0.276893939747121,0.295555053278153,5.3701261535951,0.767732123304945,0.249864967511153,0.295935980241707,0.268031819672708,0.261687155569341,0.24678089186314,0.269610542261417
"MIMAT0019919",0.0221214954087525,-0.219165851271293,0.10121196513769,-0.339177774255946,-0.338133064893579,-0.247583250311525,-0.313651678343261,-0.297554788340604,11.0881766863132,-0.313697712929872,-0.308735076495727,-0.309025754934916,-0.330530875124414,-0.339281967044288,0.35844222799055,2.58130920242467,-0.135650321119996,1.19645549593019,-0.3218804340586,0.727338179092861,-0.101938910885256,-0.314185258352919,-0.349317776249903,-0.302594491712178,-0.330870556073804,0.301356858382832,-0.352450732259702,-0.329268484651337
"MI0017279",1.69673137765404,3.98554871098376,2.4702105580088,1.26423400600426,1.3823279988744,1.26365431865862,1.14074704165789,1.6455405746134,1.49459071069146,1.80442259231917,1.84645073631353,1.1423433925549,1.13504960149363,1.37379082681662,1.14459769651579,1.13117113107448,2.01950630092535,2.0134623539736,1.13794469855006,1.14445228853724,3.10099962201506,1.37220342998005,1.29567148927349,1.41946208455375,1.13493697130734,3.50033414435267,1.43860358233435,1.30815240199313
"MIMAT0005825",6.78306774907805,5.87517709940096,4.03771936657979,3.22186852784433,2.1735224539818,2.08392535883479,2.03721017880823,5.40171901474201,5.59525654732808,4.80614840299485,2.33098834410905,2.04091144232066,2.02400411431645,2.41045426097965,2.36258404641889,2.14978206741417,2.55476966316852,2.36867889256906,4.56123685509536,5.58339826542572,3.7090525777852,6.24305929074974,2.55728629183499,3.19900802101787,3.12882968826858,3.21934734106903,2.16970801834138,2.84938107182669
"MI0016135",0.491578839320239,0.482471870963078,0.496548612676248,0.585228427638237,1.24193020041143,0.470642523740269,0.477142145082089,0.479552869577454,0.481754586332579,0.477135390866579,0.865707149311561,0.477824929510607,2.38230431227322,0.473501988658668,0.719027876467747,0.473079600928771,0.485038133816703,0.723264626076073,0.475947353921241,1.59483913832262,2.06697351228996,0.834783623410328,0.613466255625814,0.89966235935482,1.00574164936588,0.473773522652354,0.471722466081774,0.474895834086813
"MIMAT0000730",-0.542401386282776,-0.752839344963348,3.15357983538737,-0.452265834655847,-0.850034227724755,-0.882329221572638,-0.810188794444522,-0.780835973806153,-0.759149449614066,-0.810282289882357,-0.800554528333819,-0.162992747849994,-0.83997765069077,-0.851587447369335,-0.78934029259397,-0.488784043719389,-0.732561954281545,-0.78725765405316,-0.828039231017854,-0.790065953810041,-0.86610584944187,-0.81127647300597,-0.207298129670362,3.09915551218787,-0.0655723551523538,-0.848928438105376,-0.433487121344645,-0.347710738476276
"MIMAT0001080",3.42541671476754,3.17397728750266,4.58936602426137,3.30994595744966,2.18864861657695,2.18448818137652,2.19349540110979,3.02372406989506,3.35610735704865,2.81035634240768,3.7418865926536,2.19445160268848,2.28929697738552,2.18842970022812,2.19580893292115,2.18784539082099,2.20467062652519,2.19606400479831,2.73657612646681,2.97699466340759,2.36746677272724,2.87511015819972,4.66339543957155,3.38449097824736,3.22301033798942,3.37267961408064,2.76896703729153,3.49110706194778
"MI0025514",-0.00158345754619515,-0.158191349134859,4.68679840503783,0.398163832542764,0.772393493667532,-0.0672412835335199,-0.247819797814724,-0.219738765093384,6.12394136809015,0.393980664749455,-0.239108748056685,-0.239620409840124,0.228917385859177,0.128638562094887,-0.228348059713511,0.344187469415763,1.81425994704435,-0.22627559827409,0.317576848001366,-0.229064713456837,-0.315857616168212,-0.248772530282995,0.21239008340534,0.488501208500817,-0.279340776437361,0.629611514851121,0.14491370527051,0.242438260036723
"MI0016071",0.438896521052339,0.412799927857082,2.6102660731152,1.83595071707236,0.714220842494656,0.479254396324837,0.39841997599501,0.405002260511321,0.410900772041375,0.398401346460227,0.400416134056321,0.400297760146477,2.58249175054024,0.388220947142554,0.402938513190937,0.387016291260428,0.419507357338271,0.403431571083368,0.395107757200031,0.402768562988399,0.384174145908021,0.398204112865429,0.384321308330229,0.402926696188856,2.61743715833535,0.388992979940562,0.383114669563701,3.13231584860221
"MIMAT0004601",0.756772207662121,0.703573073000531,3.20863953209841,1.57867354577667,0.668649563954699,0.655845082773097,0.682863789675306,0.692379941856536,0.700854740648467,0.682836766069341,1.25704457183696,1.03094944616074,0.673029835472159,0.667990218049564,4.91823292598232,0.666222718440757,0.713134616962361,0.690114894535178,0.678050964925404,1.29716413313461,0.66204342026139,0.682550631457971,2.93082352292148,1.90085130964328,1.08325063713154,1.55307607065394,1.42105521031576,1.09709302585316
"MI0000454",0.928403563666296,0.813326173946429,0.974140567969595,1.77375908081429,0.674303173505261,0.619033423020091,0.602615876699228,0.603691505115437,0.604679339073733,0.602612871881855,0.744281864633465,0.743600043131107,0.692610253175183,0.6715224598934,0.758706621973654,0.600817462121115,0.606162184823988,0.603432294110588,0.602085105522212,0.878124027894146,1.85446208845072,0.602581073018034,0.600404253756821,0.603349314331407,0.601519555973474,0.742422977995241,0.639368953320728,0.601619260636947
"MI0005757",1.24893879308071,1.85638818434125,3.76615817911737,3.49060230986517,1.34632118299923,1.26963183750709,3.66879619008714,1.21684889096789,1.8308265866381,1.45927127507898,1.67670775124228,1.21196338641733,3.81233304146523,1.86254741906135,1.87864450391699,1.3256455627859,1.232116728841,2.32164914991414,1.20661148541293,1.50596279079021,1.19546682294517,1.64079845187107,1.5168334167319,1.2146894578433,1.52298905062375,1.35029256429035,1.27483142251461,2.00749837637711
"MI0003556",0.628330428863941,0.615099075449704,0.63510874835646,0.601378860656979,0.851148626239665,0.701511331468052,0.606957994746379,0.906691891433742,0.96247999831113,0.606947633166463,1.69107443972437,1.05020866707971,2.91363012675512,1.0255158346375,1.09038310117519,0.908491795393719,1.03978444774899,0.891399684785453,0.605123278312827,0.884885667620102,0.599173789764535,2.6155224771941,0.764421864400662,1.49699017076822,0.603158396918048,0.85725827166758,0.90953312489932,0.603505551924397
"MIMAT0001545_1",0.627148301413801,0.566232008287503,0.648887691616882,2.65170540387737,0.542515178118547,0.533946485900625,0.552072329200488,0.558496128318584,1.17003543623334,0.552054115765042,1.17187745111719,0.843387561681892,0.545455357353796,0.542072992914655,0.556484515569722,0.540888138795779,0.583713597762673,0.556965319310591,0.548831168312008,0.868900651904008,0.538089471352084,5.20157533012617,0.53823449498139,1.06824069493834,0.545323454513818,0.839687782875874,0.778210558444775,1.01544191337581
"MIMAT0000226",2.1984372454263,2.66874704495896,3.30230561002882,2.59668717249239,1.561148674358,1.5579171303564,1.56490636516919,1.76035905276263,1.56993147300467,1.94429130967519,2.88497449057316,1.5656468186036,1.56228720697579,1.56097877256482,1.56669739256884,1.56052521301084,1.57354187950656,1.56689475260432,1.56361351494501,1.56662945350651,1.55946365983719,1.71378005277032,3.3096720859408,2.58545700333993,2.62920371431908,2.65222947467151,1.94336700284262,2.65375647731631
"MI0022550",0.906548528941276,1.16564299074036,0.923700897725853,3.72264870059337,0.97286915676047,0.855496651345401,1.0574066614325,1.27072247825673,0.872091903337727,0.865265342064311,1.21958242794404,1.21820517890857,0.86165254368895,0.859824194130126,0.867724863688521,1.43268068296727,3.23552743574167,1.09703419935516,0.863493230568154,0.86763235574163,0.857691350030044,0.865158905343619,0.931227154456185,0.867718430456188,0.861580944500388,0.860233041455447,0.857135805280607,1.11521190344824
"MI0019308",1.57535942000891,1.54785400673395,2.19917070355837,2.17968229897269,1.66221482073486,1.65459475433317,1.77525461950643,2.49354679713893,1.54556073052804,1.95890818505557,2.65411342970029,3.00765011509241,1.52270680878397,1.51868743442505,1.82370081008691,3.8520205192273,4.00957650744954,4.37912750497509,1.52674782881222,1.82191735958659,2.04331202665699,4.10049800662755,1.60712330090823,1.53600453042348,1.52254951168495,4.05316429345412,1.93868683823529,3.14501453289136
"MI0016795",0.709062218551006,1.23575925632264,0.718909388456686,1.65059802551013,0.78205278522826,0.695679356908099,0.699861816726844,1.38876089526195,0.702854219522531,0.699857449462407,0.700331471680052,2.11714662932529,0.698297243185376,0.69751439396852,0.700929775889497,0.697242831695027,1.1655777985515,0.701047362363033,0.699089939782922,0.700889293601595,0.696606854196817,0.847470151150909,2.14954155944517,0.700926960271241,0.69826650147714,0.697689059883629,0.696371467777389,0.698411745195739
"MIMAT0019831",4.87302677589658,1.16317321281395,0.0928190688447295,4.94824628507278,-0.544442995889987,-0.596035518089578,-0.491988669845898,0.951068907056612,0.600902865337861,-0.492084259818251,-0.481840056749073,-0.482436763589822,-0.527789551363934,-0.0307300888761011,-0.469273324659402,-0.553874969817477,-0.208666541630636,-0.466849205702341,-0.509249157768995,-0.47011129432541,3.98048191402924,-0.49309729515741,6.3211470553095,-0.469331550382648,-0.528526282065735,-0.542625226732055,-0.576812444019779,-0.525057452008735
"MI0017353",7.77223092896889,1.16909604793638,0.22781727139083,2.63249934299086,-0.0797900975415105,-0.119877513302927,-0.0389738817937889,1.25241586750549,0.765899533441799,-0.0390483066524958,-0.0310715675823248,-0.0315362396245757,-0.0668372191370045,0.298475245681987,-0.0212844144270898,0.263307717018294,0.0853415040111496,-0.0193962482166469,-0.0524102745454506,0.62790572112999,2.47532454733165,-0.0398370316165196,2.93725947849594,-0.0213297660597528,-0.0674103607441352,-0.0783765391160691,-0.104948950390463,-0.0647116819760383
"MI0003892",2.21712607844757,7.86886020678648,9.07399680561891,1.41538853549991,2.40975038701682,1.17345412831983,2.53222493365487,1.76833892750177,1.86928115644457,1.64341364914684,1.17294774156322,2.00282237381304,3.2639195725996,2.07842915468994,2.52010962573947,1.11285721923189,2.0030256238912,7.38796697073434,1.85931581684906,2.68276170413543,2.96910618084563,2.17878721029501,2.88696618817556,1.73058566385972,3.09058723717863,2.33685427252616,1.54338436216623,1.50966703327768
"MI0017299",1.32131560119547,3.38332169543804,2.94898692051056,0.576928633700465,0.286594863674887,0.263261030634593,0.311839151145666,3.60946115854148,0.342928504700743,0.788255593148037,0.825125891842115,0.316600214927808,0.294443975209352,0.957156271148137,8.12755091814132,0.547118281341369,0.363665189632903,1.21202132310023,0.303363800956669,1.19679851437403,0.765724269694981,0.311289832405498,0.275026388055375,0.32321434598924,0.897370038889996,0.287444107721451,0.271781001766916,0.295746402204551
"MI0017363",0.420637714080232,0.384899919816269,0.440559400248531,0.823104791114397,0.644606774526667,0.36297517912598,0.375144065460802,0.379558636394244,0.383546085873235,4.18511971838089,0.376478896417017,0.376399643771003,0.557822228412424,0.368378128357449,0.884510142859832,0.500894950569038,0.834563941238086,0.68597425049516,0.76268307920457,1.15445384275298,1.51810185389663,0.631520707126153,0.365815332486016,0.378162587694363,0.815672934775539,0.368887095143216,0.52404331374935,0.37098339130157
"MIMAT0002815",2.22298297616865,2.2853982768777,1.89353889954443,1.70453361016267,1.76129600153666,1.52833082308664,1.75121084572141,1.91815305148609,2.08748740429718,2.34929691068182,1.53270457471381,1.66072284368659,1.68568861649054,1.95900004666598,1.79306179957266,1.73185280289778,1.76403766377493,1.98939533704631,1.63194224131317,2.05870131217325,1.67883608920774,2.94056467220068,2.97275207200216,1.53327080519042,1.61184693134134,1.53020949143791,1.56366496658782,1.61542645603493
